Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
440;0;-53.4908;-10.8838;-94.4663;10.471;4809.04;6.18215;0;0;6.82064e-23;0.01;0;4.51762;102;0;-1-1;-1
440;1;-46.051;-29.5138;-96.7609;12.2198;7643.37;7.21406;0;0;6.82064e-23;0.01;0;2.94131;102;0;-1-1;-1
440;2;-37.6551;-13.3569;-105.277;10.5248;4883.53;6.21195;0;0;6.82064e-23;0.01;0;3.79838;102;0;-1-1;-1
440;3;-40.0766;2.42716;-94.8442;11.0557;5660.48;6.52837;0;0;6.82064e-23;0.01;0;6.22301;102;0;-1-1;-1
440;4;-43.2058;22.4247;-95.0058;12.419;8023.28;7.33609;0;0;6.82064e-23;0.01;0;2.36333;102;0;-1-1;-1
440;5;-21.7846;-42.618;-108.109;11.5031;6375.81;6.79544;0;0;6.82064e-23;0.01;0;2.46963;102;0;-1-1;-1
440;6;-25.6923;-25.8112;-96.7099;10.7895;5261.36;6.37068;0;0;6.82064e-23;0.01;0;4.87459;102;0;-1-1;-1
440;7;-23.3159;-6.49045;-94.8153;10.7633;5223.11;6.3493;0;0;6.82064e-23;0.01;0;5.80487;102;0;-1-1;-1
440;8;-23.7599;13.277;-96.5125;11.0672;5678.08;6.53366;0;0;6.82064e-23;0.01;0;4.42182;102;0;-1-1;-1
440;9;-25.0499;32.7729;-96.2578;11.2869;6023.03;6.65843;0;0;6.82064e-23;0.01;0;3.27283;102;0;-1-1;-1
440;10;-11.7153;-57.847;-95.0143;12.8192;8824.17;7.56359;0;0;6.82064e-23;0.01;0;2.44774;102;0;-1-1;-1
440;11;-8.3957;-36.671;-95.0225;11.464;6311.03;6.76833;0;0;6.82064e-23;0.01;0;3.5628;102;0;-1-1;-1
440;12;-8.27025;-18.2722;-95.5169;11.0921;5716.43;6.55025;0;0;6.82064e-23;0.01;0;3.47509;102;0;-1-1;-1
440;13;-5.32027;1.71306;-99.9615;12.6068;8392.81;7.43768;0;0;6.82064e-23;0.01;0;3.66585;102;0;-1-1;-1
