simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0771227	18999	274.461
40	1165	28	0	110.615	4.02517e-05	7.30081
80	1165	0	0	93.351	8.57707e-14	0.029912
120	1165	0	0	94.5155	1.82765e-22	0.000122552
160	1165	0	0	94.5951	3.89447e-31	5.02105e-07
200	1165	0	0	91.798	8.29856e-40	2.05716e-09
240	1165	0	0	92.2913	1.76831e-48	8.42837e-12
280	1165	0	0	94.6112	3.76801e-57	3.45317e-14
320	1165	0	0	93.5765	8.02911e-66	1.41479e-16
360	1165	0	0	92.7493	1.71089e-74	5.79651e-19
400	1165	0	0	93.6816	3.64566e-83	2.37488e-21
440	1165	0	0	94.5783	7.7684e-92	9.73007e-24
480	1165	0	0	93.6514	1.65534e-100	3.98649e-26
520	1165	0	0	93.3217	3.52729e-109	1.6333e-28
560	1165	0	0	92.8771	7.51616e-118	6.69174e-31
600	1165	0	0	93.2042	1.60159e-126	2.74166e-33
640	1165	0	0	91.8218	3.41276e-135	1.12328e-35
680	1165	0	0	110.401	7.2721e-144	28.9259
720	1165	0	0	94.5712	1.54958e-152	0.118512
760	1165	0	0	92.6122	3.30194e-161	0.000485552
800	1165	0	0	94.2389	7.03598e-170	1.98935e-06
840	1165	0	0	93.8024	1.49927e-178	8.15051e-09
880	1165	0	0	92.6489	3.19473e-187	3.33933e-11
920	1165	0	0	93.6132	6.80751e-196	1.36815e-13
960	1165	0	0	92.6025	1.45059e-204	5.60542e-16
1000	1165	0	0	92.5339	3.09099e-213	2.29659e-18
1040	1165	0	0	92.5838	6.58647e-222	9.4093e-21
1080	1165	0	0	92.6613	1.40348e-230	3.85506e-23
1120	1165	0	0	92.6473	2.99063e-239	1.57945e-25
1160	1165	0	0	92.5504	6.37261e-248	6.47114e-28
1200	1165	0	0	92.6177	1.35791e-256	2.65128e-30
1240	1165	0	0	92.591	2.89352e-265	1.08625e-32
1280	1165	0	0	92.7178	6.16569e-274	4.45045e-35
1320	1165	0	0	108.313	1.31382e-282	114.332
1360	1165	0	0	93.6096	2.79957e-291	0.468428
1400	1165	0	0	92.6338	5.96548e-300	0.00191919
1440	1165	0	0	90.5501	0	7.86306e-06
1440.02	1165	0	0	0.142575	0	7.84148e-06
