simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0722297	18999	274.461
40	1164	27	0	112.805	4.02584e-05	7.30081
80	1164	0	0	95.2687	8.5785e-14	0.029912
120	1164	0	0	94.347	1.82796e-22	0.000122552
160	1164	0	0	91.6639	3.89512e-31	5.02105e-07
200	1164	0	0	94.1903	8.29995e-40	2.05716e-09
240	1164	0	0	95.3229	1.7686e-48	8.42837e-12
280	1164	0	0	92.7157	3.76864e-57	3.45317e-14
320	1164	0	0	95.0988	8.03045e-66	1.41479e-16
360	1164	0	0	94.7638	1.71118e-74	5.79651e-19
400	1164	0	0	93.4567	3.64627e-83	2.37488e-21
440	1164	0	0	92.9876	7.7697e-92	9.73007e-24
480	1164	0	0	96.5955	1.65561e-100	3.98649e-26
520	1164	0	0	95.6309	3.52788e-109	1.6333e-28
560	1164	0	0	95.2373	7.51741e-118	6.69174e-31
600	1164	0	0	95.6082	1.60185e-126	2.74166e-33
640	1164	0	0	110.585	3.41333e-135	7.31822
680	1164	0	0	92.9314	7.27332e-144	0.0299833
720	1164	0	0	95.7011	1.54984e-152	0.000122844
760	1164	0	0	95.3904	3.30249e-161	5.03302e-07
800	1164	0	0	95.1626	7.03715e-170	2.06207e-09
840	1164	0	0	93.0771	1.49952e-178	8.44847e-12
880	1164	0	0	94.3902	3.19526e-187	3.46141e-14
920	1164	0	0	95.9422	6.80865e-196	1.41817e-16
960	1164	0	0	93.0526	1.45083e-204	5.81034e-19
1000	1164	0	0	93.3649	3.09151e-213	2.38054e-21
1040	1164	0	0	94.9544	6.58757e-222	9.75327e-24
1080	1164	0	0	94.8623	1.40372e-230	3.99599e-26
1120	1164	0	0	94.8413	2.99113e-239	1.63719e-28
1160	1164	0	0	94.6918	6.37367e-248	6.7077e-31
1200	1164	0	0	92.8927	1.35814e-256	2.7482e-33
1240	1164	0	0	110.716	2.894e-265	7.31822
1280	1164	0	0	93.0162	6.16672e-274	0.0299833
1320	1164	0	0	94.8946	1.31404e-282	0.000122844
1360	1164	0	0	95.8076	2.80003e-291	5.03302e-07
1400	1164	0	0	94.669	5.96648e-300	2.06207e-09
1440	1164	0	0	92.9121	0	8.44847e-12
1440.02	1164	0	0	0.145934	0	8.42528e-12
