simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0816693	18999	274.461
40	1164	27	0	112.221	4.02606e-05	7.30081
80	1164	0	0	100.819	8.57897e-14	438.227
120	1164	0	0	101.376	1.82806e-22	3.67089
160	1164	0	0	109.881	3.89533e-31	449.416
200	1164	0	0	92.5145	8.3004e-40	1.84129
240	1164	0	0	109.684	1.7687e-48	226.052
280	1164	0	0	92.0753	3.76885e-57	0.926153
320	1164	0	0	109.4	8.03089e-66	114.018
360	1164	0	0	92.0974	1.71127e-74	0.467143
400	1164	0	0	109.951	3.64647e-83	57.508
440	1164	0	0	91.943	7.77012e-92	0.235615
480	1164	0	0	110.385	1.6557e-100	28.9259
520	1164	0	0	92.2666	3.52807e-109	0.118512
560	1164	0	0	110.119	7.51782e-118	14.5495
600	1164	0	0	92.0028	1.60194e-126	0.0596103
640	1164	0	0	109.468	3.41351e-135	7.31823
680	1164	0	0	100.566	7.27372e-144	438.123
720	1164	0	0	101.557	1.54993e-152	3.681
760	1164	0	0	109.486	3.30267e-161	449.402
800	1164	0	0	93.0335	7.03753e-170	1.8515
840	1164	0	0	109.831	1.4996e-178	227.305
880	1164	0	0	92.8546	3.19544e-187	0.931288
920	1164	0	0	111.109	6.80902e-196	114.332
960	1164	0	0	93.2018	1.45091e-204	0.468428
1000	1164	0	0	109.884	3.09168e-213	57.508
1040	1164	0	0	92.2811	6.58793e-222	0.235615
1080	1164	0	0	111.004	1.4038e-230	28.9259
1120	1164	0	0	93.2522	2.99129e-239	0.118512
1160	1164	0	0	110.883	6.37402e-248	14.5495
1200	1164	0	0	92.5376	1.35821e-256	0.0596103
1240	1164	0	0	110.08	2.89416e-265	7.31823
1280	1164	0	0	101.302	6.16705e-274	438.123
1320	1164	0	0	103.162	1.31411e-282	3.681
1360	1164	0	0	112.052	2.80019e-291	449.402
1400	1164	0	0	94.8218	5.96681e-300	1.8515
1440	1164	0	0	109.33	0	227.305
1440.02	1164	0	0	0.139508	0	226.681
